,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
333,0,0,0,0,0,1,1103,801,799,811,814,802
334,0,0,0,0,0,2,1125,818,818,830,830,818
335,0,0,0,0,0,0,1123,822,823,834,835,823
336,0,0,0,0,0,0,1208,840,840,853,852,840
337,0,0,0,0,0,1,1125,784,785,797,795,785
338,0,0,0,0,0,2,1168,794,793,806,806,794
339,0,0,0,0,0,1,1150,848,849,858,859,848
340,0,0,0,0,0,0,1162,805,806,817,818,806
341,0,0,0,0,0,0,1164,822,823,835,835,823
342,0,0,0,0,0,0,1116,771,772,784,783,772
343,0,0,0,0,0,2,1119,803,804,816,816,804
344,0,0,0,0,0,2,1138,811,811,823,823,811
345,0,0,0,0,0,1,1143,818,818,830,830,818
346,0,0,0,0,0,2,1091,813,809,821,823,814
347,0,0,0,0,0,2,1144,836,835,848,848,837
348,0,0,0,0,0,0,1122,813,814,826,826,814
349,0,0,0,0,0,1,1148,810,810,821,823,810
350,0,0,0,0,0,1,1128,807,807,818,820,808
351,0,0,0,0,0,0,1162,824,825,835,837,823
352,0,0,0,0,0,2,1165,836,836,849,849,837
353,0,0,0,0,0,0,1123,817,817,829,830,818
354,0,0,0,0,0,3,1128,789,789,801,801,789
355,0,0,0,0,0,0,1110,759,760,771,772,758
356,0,0,0,0,0,0,1129,781,780,793,793,781
357,0,0,0,0,0,1,1150,854,851,865,867,855
358,0,0,0,0,0,0,1167,857,858,870,869,856
359,0,0,0,0,0,0,1107,791,792,803,804,792
360,0,0,0,0,0,1,1130,846,847,859,858,847
361,0,0,0,0,0,0,1112,824,824,837,836,825
362,0,0,0,0,0,1,1163,821,820,832,832,821
363,0,0,0,0,0,0,1152,786,786,799,798,787
364,0,0,0,0,0,0,1089,777,778,790,789,778
